name,url,extents
doi1m2011_45115b3ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115b3ne_usda.tif,"[-115.3125,45.1875,-115.2500,45.2500]"
doi1m2011_45115b3nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115b3nw_usda.tif,"[-115.3750,45.1875,-115.3125,45.2500]"
doi1m2011_45115b3se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115b3se_usda.tif,"[-115.3125,45.1250,-115.2500,45.1875]"
doi1m2011_45115b3sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115b3sw_usda.tif,"[-115.3750,45.1250,-115.3125,45.1875]"
doi1m2011_45115b4ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115b4ne_usda.tif,"[-115.4375,45.1875,-115.3750,45.2500]"
doi1m2011_45115b4nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115b4nw_usda.tif,"[-115.5000,45.1875,-115.4375,45.2500]"
doi1m2011_45115b4se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115b4se_usda.tif,"[-115.4375,45.1250,-115.3750,45.1875]"
doi1m2011_45115b4sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115b4sw_usda.tif,"[-115.5000,45.1250,-115.4375,45.1875]"
doi1m2011_45115b5ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115b5ne_usda.tif,"[-115.5625,45.1875,-115.5000,45.2500]"
doi1m2011_45115b5nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115b5nw_usda.tif,"[-115.6250,45.1875,-115.5625,45.2500]"
doi1m2011_45115b5se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115b5se_usda.tif,"[-115.5625,45.1250,-115.5000,45.1875]"
doi1m2011_45115b5sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115b5sw_usda.tif,"[-115.6250,45.1250,-115.5625,45.1875]"
doi1m2011_45115b6ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115b6ne_usda.tif,"[-115.6875,45.1875,-115.6250,45.2500]"
doi1m2011_45115b6nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115b6nw_usda.tif,"[-115.7500,45.1875,-115.6875,45.2500]"
doi1m2011_45115b6se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115b6se_usda.tif,"[-115.6875,45.1250,-115.6250,45.1875]"
doi1m2011_45115b6sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115b6sw_usda.tif,"[-115.7500,45.1250,-115.6875,45.1875]"
doi1m2011_45115b7ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115b7ne_usda.tif,"[-115.8125,45.1875,-115.7500,45.2500]"
doi1m2011_45115b7nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115b7nw_usda.tif,"[-115.8750,45.1875,-115.8125,45.2500]"
doi1m2011_45115b7se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115b7se_usda.tif,"[-115.8125,45.1250,-115.7500,45.1875]"
doi1m2011_45115b7sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115b7sw_usda.tif,"[-115.8750,45.1250,-115.8125,45.1875]"
doi1m2011_45115b8ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115b8ne_usda.tif,"[-115.9375,45.1875,-115.8750,45.2500]"
doi1m2011_45115b8nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115b8nw_usda.tif,"[-116.0000,45.1875,-115.9375,45.2500]"
doi1m2011_45115b8se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115b8se_usda.tif,"[-115.9375,45.1250,-115.8750,45.1875]"
doi1m2011_45115b8sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115b8sw_usda.tif,"[-116.0000,45.1250,-115.9375,45.1875]"
doi1m2011_45115c1ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c1ne_usda.tif,"[-115.0625,45.3125,-115.0000,45.3750]"
doi1m2011_45115c1nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c1nw_usda.tif,"[-115.1250,45.3125,-115.0625,45.3750]"
doi1m2011_45115c1se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c1se_usda.tif,"[-115.0625,45.2500,-115.0000,45.3125]"
doi1m2011_45115c1sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c1sw_usda.tif,"[-115.1250,45.2500,-115.0625,45.3125]"
doi1m2011_45115c2ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c2ne_usda.tif,"[-115.1875,45.3125,-115.1250,45.3750]"
doi1m2011_45115c2nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c2nw_usda.tif,"[-115.2500,45.3125,-115.1875,45.3750]"
doi1m2011_45115c2se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c2se_usda.tif,"[-115.1875,45.2500,-115.1250,45.3125]"
doi1m2011_45115c2sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c2sw_usda.tif,"[-115.2500,45.2500,-115.1875,45.3125]"
doi1m2011_45115c3ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c3ne_usda.tif,"[-115.3125,45.3125,-115.2500,45.3750]"
doi1m2011_45115c3nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c3nw_usda.tif,"[-115.3750,45.3125,-115.3125,45.3750]"
doi1m2011_45115c3se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c3se_usda.tif,"[-115.3125,45.2500,-115.2500,45.3125]"
doi1m2011_45115c3sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c3sw_usda.tif,"[-115.3750,45.2500,-115.3125,45.3125]"
doi1m2011_45115c4ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c4ne_usda.tif,"[-115.4375,45.3125,-115.3750,45.3750]"
doi1m2011_45115c4nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c4nw_usda.tif,"[-115.5000,45.3125,-115.4375,45.3750]"
doi1m2011_45115c4se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c4se_usda.tif,"[-115.4375,45.2500,-115.3750,45.3125]"
doi1m2011_45115c4sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c4sw_usda.tif,"[-115.5000,45.2500,-115.4375,45.3125]"
doi1m2011_45115c5ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c5ne_usda.tif,"[-115.5625,45.3125,-115.5000,45.3750]"
doi1m2011_45115c5nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c5nw_usda.tif,"[-115.6250,45.3125,-115.5625,45.3750]"
doi1m2011_45115c5se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c5se_usda.tif,"[-115.5625,45.2500,-115.5000,45.3125]"
doi1m2011_45115c5sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c5sw_usda.tif,"[-115.6250,45.2500,-115.5625,45.3125]"
doi1m2011_45115c6ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c6ne_usda.tif,"[-115.6875,45.3125,-115.6250,45.3750]"
doi1m2011_45115c6nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c6nw_usda.tif,"[-115.7500,45.3125,-115.6875,45.3750]"
doi1m2011_45115c6se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c6se_usda.tif,"[-115.6875,45.2500,-115.6250,45.3125]"
doi1m2011_45115c6sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c6sw_usda.tif,"[-115.7500,45.2500,-115.6875,45.3125]"
doi1m2011_45115c7ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c7ne_usda.tif,"[-115.8125,45.3125,-115.7500,45.3750]"
doi1m2011_45115c7nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c7nw_usda.tif,"[-115.8750,45.3125,-115.8125,45.3750]"
doi1m2011_45115c7se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c7se_usda.tif,"[-115.8125,45.2500,-115.7500,45.3125]"
doi1m2011_45115c7sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c7sw_usda.tif,"[-115.8750,45.2500,-115.8125,45.3125]"
doi1m2011_45115c8ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c8ne_usda.tif,"[-115.9375,45.3125,-115.8750,45.3750]"
doi1m2011_45115c8nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c8nw_usda.tif,"[-116.0000,45.3125,-115.9375,45.3750]"
doi1m2011_45115c8se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c8se_usda.tif,"[-115.9375,45.2500,-115.8750,45.3125]"
doi1m2011_45115c8sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115c8sw_usda.tif,"[-116.0000,45.2500,-115.9375,45.3125]"
doi1m2011_45115d1ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d1ne_usda.tif,"[-115.0625,45.4375,-115.0000,45.5000]"
doi1m2011_45115d1nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d1nw_usda.tif,"[-115.1250,45.4375,-115.0625,45.5000]"
doi1m2011_45115d1se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d1se_usda.tif,"[-115.0625,45.3750,-115.0000,45.4375]"
doi1m2011_45115d1sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d1sw_usda.tif,"[-115.1250,45.3750,-115.0625,45.4375]"
doi1m2011_45115d2ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d2ne_usda.tif,"[-115.1875,45.4375,-115.1250,45.5000]"
doi1m2011_45115d2nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d2nw_usda.tif,"[-115.2500,45.4375,-115.1875,45.5000]"
doi1m2011_45115d2se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d2se_usda.tif,"[-115.1875,45.3750,-115.1250,45.4375]"
doi1m2011_45115d2sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d2sw_usda.tif,"[-115.2500,45.3750,-115.1875,45.4375]"
doi1m2011_45115d3ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d3ne_usda.tif,"[-115.3125,45.4375,-115.2500,45.5000]"
doi1m2011_45115d3nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d3nw_usda.tif,"[-115.3750,45.4375,-115.3125,45.5000]"
doi1m2011_45115d3se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d3se_usda.tif,"[-115.3125,45.3750,-115.2500,45.4375]"
doi1m2011_45115d3sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d3sw_usda.tif,"[-115.3750,45.3750,-115.3125,45.4375]"
doi1m2011_45115d4ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d4ne_usda.tif,"[-115.4375,45.4375,-115.3750,45.5000]"
doi1m2011_45115d4nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d4nw_usda.tif,"[-115.5000,45.4375,-115.4375,45.5000]"
doi1m2011_45115d4se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d4se_usda.tif,"[-115.4375,45.3750,-115.3750,45.4375]"
doi1m2011_45115d4sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d4sw_usda.tif,"[-115.5000,45.3750,-115.4375,45.4375]"
doi1m2011_45115d5ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d5ne_usda.tif,"[-115.5625,45.4375,-115.5000,45.5000]"
doi1m2011_45115d5nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d5nw_usda.tif,"[-115.6250,45.4375,-115.5625,45.5000]"
doi1m2011_45115d5se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d5se_usda.tif,"[-115.5625,45.3750,-115.5000,45.4375]"
doi1m2011_45115d5sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d5sw_usda.tif,"[-115.6250,45.3750,-115.5625,45.4375]"
doi1m2011_45115d6ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d6ne_usda.tif,"[-115.6875,45.4375,-115.6250,45.5000]"
doi1m2011_45115d6nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d6nw_usda.tif,"[-115.7500,45.4375,-115.6875,45.5000]"
doi1m2011_45115d6se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d6se_usda.tif,"[-115.6875,45.3750,-115.6250,45.4375]"
doi1m2011_45115d6sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d6sw_usda.tif,"[-115.7500,45.3750,-115.6875,45.4375]"
doi1m2011_45115d7ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d7ne_usda.tif,"[-115.8125,45.4375,-115.7500,45.5000]"
doi1m2011_45115d7nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d7nw_usda.tif,"[-115.8750,45.4375,-115.8125,45.5000]"
doi1m2011_45115d7se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d7se_usda.tif,"[-115.8125,45.3750,-115.7500,45.4375]"
doi1m2011_45115d7sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d7sw_usda.tif,"[-115.8750,45.3750,-115.8125,45.4375]"
doi1m2011_45115d8ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d8ne_usda.tif,"[-115.9375,45.4375,-115.8750,45.5000]"
doi1m2011_45115d8nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d8nw_usda.tif,"[-116.0000,45.4375,-115.9375,45.5000]"
doi1m2011_45115d8se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d8se_usda.tif,"[-115.9375,45.3750,-115.8750,45.4375]"
doi1m2011_45115d8sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115d8sw_usda.tif,"[-116.0000,45.3750,-115.9375,45.4375]"
doi1m2011_45115e1ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115e1ne_usda.tif,"[-115.0625,45.5625,-115.0000,45.6250]"
doi1m2011_45115e1nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115e1nw_usda.tif,"[-115.1250,45.5625,-115.0625,45.6250]"
doi1m2011_45115e1se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115e1se_usda.tif,"[-115.0625,45.5000,-115.0000,45.5625]"
doi1m2011_45115e1sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115e1sw_usda.tif,"[-115.1250,45.5000,-115.0625,45.5625]"
doi1m2011_45115e2ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115e2ne_usda.tif,"[-115.1875,45.5625,-115.1250,45.6250]"
doi1m2011_45115e2nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115e2nw_usda.tif,"[-115.2500,45.5625,-115.1875,45.6250]"
doi1m2011_45115e2se_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115e2se_usda.tif,"[-115.1875,45.5000,-115.1250,45.5625]"
doi1m2011_45115e2sw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115e2sw_usda.tif,"[-115.2500,45.5000,-115.1875,45.5625]"
doi1m2011_45115e3ne_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115e3ne_usda.tif,"[-115.3125,45.5625,-115.2500,45.6250]"
doi1m2011_45115e3nw_usda,http://cloud.insideidaho.org/webApps/util/zip.ashx?fn=http://cloud.insideidaho.org/data/imageryBaseMapsEarthCover/orthoimagery/2011_1m_idaho/45/doi1m2011_45115e3nw_usda.tif,"[-115.3750,45.5625,-115.3125,45.6250]"
